SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;1749212144;723;20250606 14:15:44;14:15:44;none;A/Q;Delinel;1;Common Bean;;;;1749212144;9,50208E-06;0,009502081;0,12194362;429,819;-27,12873586;-2,735283549;43,33695628;0,000433714;2,951467963;0,000433679;0,000271052;0,003989314;24,995266;24,6548;3,114823685;29,88816741;0,950217054;3,179241606;2,164606631;-0,419041758;54,56209055;3,903491157;58,05052926;0,125956399;0,00950598;0,12194362;434,1203654;433,9259818;0,001462176;65,93384186;0,009502081;9,410139544;9,424254685;-1,18927E-07;77,18488506;76;19;1;0;53888,71729;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,12194362;#DIV/0!;5,807837972;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749212144;429,819;430,014;9,42432;9,4102;430,562;9,61072;400,13;100,726;0,10006;24,9977;24,6548;999,9;0;0;10052,5;0;0;-0,194855;433,909;434,099;0,0141182;430,014;9,4102;0,949279;0,947857;6,16029;6,13858;0,0499957;0;0;0;2,59;0,0499957;0,46;0,05;35,187;41,25;37,75;41,812;38,312;0;0;0;1749212144;0;-0,560384615;-7,314530261;17,53709423;-2,43;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,104975014;0,062581434;0,039644312;1;0,000432429;-2,39885E-05;2,40109E-05;1;2;2;2/2;2,99527;2,81112;0,101506;0,102048;0,0569166;0,0569377;24469,2;25369,5;30982,9;31333,4;45797,1;42792,2;44859,8;41720,1;1,74413;2,22592;0,05465;0;23,757;999,9;26,8;32,7;13,2178;62,1679;7,19551;1;-0,108559;-0,113039;20,2399;5,22223;11,9075;4,97175;3,273;9999;9999;9999;999,9;1,87988;1,88004;1,88217;1,87517;1,87851;1,87792;1,87515;1,88268;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,743;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;75,9;76,1;1,06201;2,59033;1,44531;2,13867;1,54907;2,40479;37,8437;23,9474;18;305,675;719,922;24,0514;25,8034;29,9999;25,8898;25,8741;21,2789;34,2271;0;24,0686;430;9,45243;101,394;99,8684
8;1749212265;843,5;20250606 14:17:44;14:17:44;none;A/Q;Delinel;1;Common Bean;;;;1749212265;6,80105E-06;0,00680105;0,090466309;409,843;-62,24262921;-6,275790942;41,32359156;0,000310632;2,950626839;0,000310613;0,000194135;0,003989314;24,98326406;24,6544;3,114749211;29,9538704;0,951585086;3,176835159;2,163164125;-0,299926318;52,58992859;3,763222526;56,05721411;0,072682011;0,006474631;0,090466309;413,8843805;413,750697;-0,00049317;65,93384186;0,00680105;9,427659127;9,437762378;2,22122E-07;77,18488506;77;19;1;0;53866,40626;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,090466309;#DIV/0!;4,308660515;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749212265;409,843;409,956;9,43772;9,4281;410,599;9,62413;400,012;100,728;0,0998574;24,985;24,6544;999,9;0;0;10047,5;0;0;-0,11319;413,748;413,858;0,00962353;409,956;9,4281;0,950642;0,949673;6,18108;6,1663;0,0499957;0;0;0;-4,24;0,0499957;-6,97;-1,51;33,812;38,062;35,687;37,437;36,5;0;0;0;1749212264;0;2,0692;11,78307695;-12,04538447;-4,4552;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,116763446;0,013833249;0,031871021;1;0,000184823;0,000606654;9,27584E-05;1;2;2;2/2;2,99515;2,81087;0,097929;0,0984342;0,0569816;0,0570255;24567;25472,4;30983,3;31334,3;45794,5;42789,7;44860,4;41721,6;1,74308;2,2266;0,0573993;0;23,7114;999,9;26,8;32,7;13,2173;62,1979;6,98718;1;-0,109967;-0,0784041;20,2405;5,22328;11,9081;4,9719;3,273;9999;9999;9999;999,9;1,87988;1,88004;1,88217;1,87524;1,87851;1,87795;1,87515;1,88264;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,756;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;78;78,1;1,02295;2,58301;1,44531;2,13867;1,54907;2,48657;37,8437;23,9562;18;305,185;720,346;24,1983;25,7917;30,0001;25,8767;25,86;20,4826;33,9492;0;24,2058;410;9,45243;101,396;99,8717
9;1749212386;964,4000001;20250606 14:19:45;14:19:45;none;A/Q;Delinel;1;Common Bean;;;;1749212386;1,05667E-05;0,010566674;0,102579328;389,823;41,84184529;4,21882569;39,30503723;0,000482178;2,954129384;0,000482135;0,000301338;0,003989314;24,99979297;24,666;3,116909578;29,92642103;0,951705541;3,180151545;2,165204037;-0,465990313;53,59200736;3,830943745;56,96095011;0,141464461;0,011706028;0,102579328;393,7316739;393,5765758;-3,05885E-05;65,93384186;0,010566674;9,42314979;9,438847762;-7,01178E-08;77,18488506;77;19;1;0;53965,92571;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,102579328;#DIV/0!;4,885570188;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749212386;389,823;390,042;9,43891;9,42152;390,593;9,62532;400,076;100,728;0,0999071;25,0025;24,666;999,9;0;0;10067,5;0;0;-0,219727;393,537;393,752;0,0173941;390,042;9,42152;0,950767;0,949015;6,18298;6,15627;0,0499957;0;0;0;11,15;0,0499957;-10,28;-0,54;34,375;40,062;36,937;40,062;37,437;0;0;0;1749212385;0;3,2992;33,75153864;-12,13307712;-6,2224;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,092020028;0,092344466;0,032428495;1;0,000456855;0,000126251;2,26706E-05;1;2;2;2/2;2,99522;2,8111;0,0942637;0,0947641;0,0569905;0,0569973;24667,6;25576,9;30984,2;31335,2;45795,5;42792,2;44861,8;41722,8;1,7439;2,22675;0,0571385;0;23,7273;999,9;26,8;32,6;13,1426;62,0979;7,15945;1;-0,112073;-0,00173203;20,2422;5,22253;11,9081;4,97165;3,273;9999;9999;9999;999,9;1,87988;1,88004;1,88217;1,87521;1,87851;1,87792;1,87515;1,88266;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,77;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;80;80,1;0,982666;2,59888;1,44531;2,13745;1,54907;2,3584;37,8437;23,9474;18;305,431;720,248;24,1631;25,7708;30;25,8572;25,8426;19,6834;33,9492;0;24,1632;390;9,45243;101,399;99,8745
10;1749212506;1084,9;20250606 14:21:46;14:21:46;none;A/Q;Delinel;1;Common Bean;;;;1749212506;8,71184E-06;0,008711839;0,123797759;369,858;-132,44872;-13,35425279;37,29124168;0,000397653;2,95376187;0,000397623;0,000248517;0,003989314;24,99437199;24,6497;3,113874263;29,86173863;0,949314559;3,179033111;2,164559704;-0,38419209;55,24146952;3,948902914;58,81016966;0,090488931;0,009496195;0,123797759;373,5642785;373,3760606;0,000113652;65,93384186;0,008711839;9,402253384;9,415199091;-1,46182E-07;77,18488506;77;19;1;0;53956,17035;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,123797759;#DIV/0!;5,896145467;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749212506;369,858;369,999;9,41539;9,40128;370,644;9,60179;400,005;100,726;0,099835;24,9966;24,6497;999,9;0;0;10065,6;0;0;-0,141052;373,373;373,51;0,0141125;369,999;9,40128;0,94838;0,946958;6,14657;6,12485;0,0499957;0;0;0;-3,37;0,0499957;3,86;0;35,062;41,187;37,75;41,812;38,187;0;0;0;1749212506;0;2,156538462;8,659486723;-2,755555245;-4,792307692;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,087056479;0,027539097;0,022761589;1;0,000438978;-0,000119617;2,74419E-05;1;2;2;2/2;2,99514;2,81101;0,0905204;0,0909813;0,0568832;0,0569035;24770;25685,3;30984,8;31337;45801,8;42799;44862,8;41725,2;1,7435;2,22732;0,0555553;0;23,737;999,9;26,7;32,6;13,0931;62,148;6,7468;1;-0,113819;-0,157328;20,2419;5,22253;11,9081;4,97215;3,273;9999;9999;9999;999,9;1,87988;1,88004;1,88217;1,87522;1,87852;1,87796;1,87515;1,88269;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,786;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;82;82,1;0,942383;2,58667;1,44531;2,13867;1,54907;2,50977;37,8195;23,9562;18;305,166;720,469;24,0249;25,7469;30,0001;25,8355;25,8202;18,8772;33,9492;0;24,0876;370;9,45243;101,401;99,8803
11;1749212627;1205,4;20250606 14:23:46;14:23:46;none;A/Q;Delinel;1;Common Bean;;;;1749212627;8,62997E-06;0,008629968;0,111076753;349,845;-104,9968344;-10,58660406;35,27411582;0,000394477;2,951064923;0,000394448;0,000246532;0,003989314;24,98259124;24,6464;3,113260066;29,95958642;0,951755325;3,176797274;2,161504741;-0,380581594;53,83869962;3,85185096;57,3139583;0,100853183;0,008942865;0,111076753;353,3087962;353,1658485;-0,003773686;65,93384186;0,008629968;9,426761182;9,439588182;-2,54747E-07;77,18488506;77;19;1;0;53879,28179;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,111076753;#DIV/0!;5,290279067;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749212627;349,845;350,001;9,43941;9,42612;350,649;9,62583;399,93;100,728;0,0998404;24,9848;24,6464;999,9;0;0;10050;0;0;-0,155273;353,179;353,331;0,013299;350,001;9,42612;0,950813;0,949473;6,18367;6,16325;0,0499957;0;0;0;4,51;0,0499957;-7,09;-0,93;34,062;38,5;35,937;37,937;36,75;0;0;0;1749212627;0;1,9468;22,70384589;-15,31538435;-3,6628;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,089814829;0,0147652;0,035800388;1;0,000408819;0,000172102;3,184E-05;1;2;2;2/2;2,99506;2,81088;0,0866809;0,0871182;0,0569994;0,0570256;24875,6;25795,6;30986;31338,4;45797,5;42795,2;44864,2;41726,9;1,74352;2,22805;0,0570863;0;23,7085;999,9;26,7;32,6;13,0947;62,298;6,95914;1;-0,116273;-0,0176307;20,2405;5,22163;11,9077;4,9717;3,273;9999;9999;9999;999,9;1,87988;1,88004;1,88217;1,8752;1,87851;1,87793;1,87515;1,88264;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,804;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;84;84,1;0,9021;2,6001;1,44531;2,13867;1,54907;2,40845;37,8437;23,9474;18;305,065;720,82;24,0882;25,7245;30,0001;25,8118;25,7973;18,0656;33,6789;0;24,0925;350;9,45243;101,404;99,8844
12;1749212747;1325,9;20250606 14:25:47;14:25:47;none;A/Q;Delinel;1;Common Bean;;;;1749212747;9,95238E-06;0,009952383;0,149876959;369,779;-162,0270979;-16,33671057;37,28371722;0,000454066;2,949505056;0,000454027;0,00028377;0,003989314;24,99914797;24,6662;3,116946837;29,91769469;0,951382653;3,179999872;2,165564184;-0,438900073;53,34910191;3,819547519;56,73373867;0,128815806;0,010418435;0,149876959;373,5186684;373,2924121;-0,000103663;65,93384186;0,009952383;9,421350119;9,436137273;4,68373E-08;77,18488506;77;19;1;0;53830,49561;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,149876959;#DIV/0!;7,138225765;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749212747;369,779;369,978;9,43579;9,42031;370,566;9,6222;400,005;100,727;0,100027;25,0017;24,6662;999,9;0;0;10041,2;0;0;-0,198364;373,302;373,496;0,0154819;369,978;9,42031;0,950436;0,948876;6,17793;6,15415;0,0499957;0;0;0;-6,19;0,0499957;-8,2;-1,51;34,187;39,687;36,687;39,5;37,187;0;0;0;1749212747;0;1,824;-11,83461562;-8,416922814;-5,514;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,133814091;-0,016611097;0,022633081;1;0,00045551;-1,80802E-05;1,95897E-05;1;2;2;2/2;2,99515;2,81099;0,0905177;0,0909895;0,0569858;0,0570014;24772,2;25687,9;30987,1;31340,1;45800;42798,6;44865,9;41729,1;1,74305;2,22887;0,0584833;0;23,7054;999,9;26,7;32,6;13,0942;62,168;6,83494;1;-0,118892;-0,0263072;20,2424;5,22298;11,9075;4,9723;3,273;9999;9999;9999;999,9;1,87988;1,88004;1,88217;1,87515;1,87851;1,87796;1,87515;1,88266;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,787;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;86;86,2;0,942383;2,59521;1,44531;2,13867;1,54907;2,50977;37,8195;23,9562;18;304,748;721,204;24,1579;25,6949;29,9999;25,7853;25,7701;18,8797;33,6789;0;24,1607;370;9,45243;101,408;99,8899
13;1749212868;1446,4;20250606 14:27:47;14:27:47;none;A/Q;Delinel;1;Common Bean;;;;1749212868;8,90114E-06;0,008901137;0,170718366;389,751;-284,6340958;-28,69855491;39,29708577;0,000406171;2,950364046;0,00040614;0,00025384;0,003989314;25,00112063;24,6513;3,114172094;29,83815113;0,94894934;3,180322183;2,165222754;-0,392540143;56,00503531;4,00826623;59,62475071;0,167404396;0,010136684;0,170718366;393,6936596;393,4382606;-0,000459109;65,93384186;0,008901137;9,398446079;9,411668671;2,25196E-07;77,18488506;77;19;1;0;53855,33454;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,170718366;#DIV/0!;8,130844443;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749212868;389,751;390,008;9,41174;9,39668;390,522;9,59813;400,051;100,726;0,100132;25,0034;24,6513;999,9;0;0;10046,2;0;0;-0,256561;393,454;393,707;0,0150633;390,008;9,39668;0,948011;0,946494;6,14095;6,11776;0,0499957;0;0;0;-2,76;0,0499957;-4,32;-0,61;34,875;41;37,562;41,5;38;0;0;0;1749212867;0;3,336538462;28,83453009;-9,978803547;-6,466923077;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,149047013;0,015734846;0,013434567;1;0,00044204;-9,79796E-05;2,10883E-05;1;2;2;2/2;2,9952;2,81114;0,0942725;0,0947797;0,0568778;0,0568931;24670,5;25582,4;30987,6;31341,9;45806,8;42805,8;44867,3;41731,3;1,74332;2,22938;0,0574514;0;23,7074;999,9;26,6;32,6;13,0458;62,138;7,08334;1;-0,121014;0,0447059;20,2424;5,22298;11,9063;4,97185;3,273;9999;9999;9999;999,9;1,87988;1,88004;1,88217;1,87521;1,87851;1,87797;1,87515;1,88269;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,771;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;88;88,2;0,982666;2,59766;1,44531;2,13867;1,54907;2,45361;37,8437;23,9562;18;304,731;721,299;24,079;25,6668;30,0001;25,7577;25,7436;19,6826;33,6789;0;24,0791;390;9,45243;101,411;99,8952
14;1749212988;1566,9;20250606 14:29:48;14:29:48;none;A/Q;Delinel;1;Common Bean;;;;1749212988;6,63445E-06;0,006634446;0,166673481;409,789;-468,9153259;-47,27929649;41,3177701;0,000303147;2,950609359;0,00030313;0,000189458;0,003989314;24,98650715;24,6413;3,112311061;29,89888827;0,950019641;3,177441358;2,162291419;-0,292579066;55,18251103;3,948568792;58,84249007;0,12029511;0,007444212;0,166673481;413,9207168;413,6759091;-0,001127639;65,93384186;0,006634446;9,412498668;9,422355804;-2,81849E-08;77,18488506;77;19;1;0;53865,29304;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,166673481;#DIV/0!;7,938197728;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749212988;409,789;409,974;9,42228;9,41122;410,545;9,60868;400,04;100,727;0,099938;24,9882;24,6413;999,9;0;0;10047,5;0;0;-0,185455;413,687;413,869;0,0110521;409,974;9,41122;0,94908;0,947966;6,15725;6,14026;0,0499957;0;0;0;5,86;0,0499957;-6,77;-1,54;34,375;39,062;36,437;38,75;37,125;0;0;0;1749212988;0;0,8388;-7,118461084;5,758461405;-3,3096;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,151129842;-0,021905631;0,049685501;1;0,000319459;-1,00956E-05;1,92402E-05;1;2;2;2/2;2,99519;2,81095;0,0979544;0,0984724;0,056931;0,0569664;24570,9;25478,9;30988,2;31342,6;45804,5;42803,8;44867,5;41732,5;1,74415;2,22983;0,0585914;0;23,6786;999,9;26,6;32,6;13,0455;62,098;7,14744;1;-0,123064;-0,00845044;20,2402;5,22313;11,9062;4,97195;3,273;9999;9999;9999;999,9;1,87988;1,88004;1,88217;1,87519;1,87852;1,87794;1,87515;1,88266;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,756;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;90;90,2;1,02173;2,60132;1,44531;2,13867;1,54907;2,40967;37,8437;23,9562;18;304,952;721,359;24,0772;25,6431;30;25,7329;25,7178;20,4794;33,4015;0;24,082;410;9,45246;101,412;99,898
15;1749213109;1687,4;20250606 14:31:48;14:31:48;none;A/Q;Delinel;1;Common Bean;;;;1749213109;7,98396E-06;0,007983965;0,172384662;429,764;-329,63277;-33,23649606;43,33261372;0,000364067;2,955021757;0,000364042;0,000227528;0,003989314;25,00666092;24,6644;3,116611518;29,85802436;0,949881456;3,181327218;2,166730062;-0,352092841;54,85082308;3,919835093;58,42255464;0,149832268;0,008129537;0,172384662;434,1014915;433,8658182;-0,003787827;65,93384186;0,007983965;9,408743591;9,420608881;-2,04046E-07;77,18488506;77;19;1;0;53990,99975;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,172384662;#DIV/0!;8,210205521;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749213109;429,764;429,994;9,42073;9,40865;430,507;9,60713;399,981;100,729;0,0998589;25,0087;24,6644;999,9;0;0;10072,5;0;0;-0,229156;433,852;434,078;0,0120783;429,994;9,40865;0,948939;0,947723;6,15511;6,13654;0,0499957;0;0;0;-6,39;0,0499957;-4,96;-1,19;34,062;39,25;36,5;38,937;37;0;0;0;1749213108;0;-0,444615385;-4,246837804;-14,01641025;-3,070769231;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,146826965;-0,12666925;0,037386555;1;0,000375797;5,90836E-05;1,94678E-05;1;2;2;2/2;2,99513;2,81109;0,101544;0,102093;0,0569281;0,0569586;24474,1;25377,5;30989,3;31343,6;45806,5;42805,6;44869,3;41733,9;1,7439;2,2303;0,0613928;0;23,6557;999,9;26,6;32,6;13,0455;61,9781;6,89103;1;-0,123305;0,299221;20,2419;5,22328;11,9075;4,9717;3,273;9999;9999;9999;999,9;1,87988;1,88004;1,88217;1,8752;1,87851;1,87795;1,87515;1,88264;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,743;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;92;92,2;1,06201;2,59033;1,44531;2,13867;1,54907;2,49146;37,8437;23,9562;18;304,743;721,477;24,2427;25,6193;30,0007;25,71;25,6946;21,2721;33,4015;0;24,198;430;9,45246;101,416;99,9012
16;1749213229;1807,9;20250606 14:33:49;14:33:49;none;A/Q;Delinel;1;Common Bean;;;;1749213229;4,00093E-06;0,004000926;0,185125324;449,754;-1158,226652;-116,7829532;45,34829194;0,000182802;2,947365045;0,000182795;0,000114248;0,003989314;25,00378738;24,6566;3,115158835;29,95624419;0,952784599;3,180587637;2,162374236;-0,176440838;55,32840349;3,964002804;59,11995477;0,141356511;0,003063725;0,185125324;454,32944;454,0500242;-0,000117533;65,93384186;0,004000926;9,443671946;9,449612657;1,46004E-07;77,18488506;77;19;1;0;53767,29924;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,185125324;#DIV/0!;8,817008082;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749213229;449,754;449,968;9,4495;9,44495;450,484;9,63592;400,19;100,729;0,100102;25,0048;24,6566;999,9;0;0;10028,8;0;0;-0,213806;454,045;454,258;0,00455379;449,968;9,44495;0,951841;0,951382;6,19933;6,19235;0,0499957;0;0;0;-5,37;0,0499957;-1,76;-1,05;34,687;40,75;37,375;41,125;37,875;0;0;0;1749213229;0;0,4276;0,731538227;-16,85230754;-3,592;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,155521583;0,04697408;0,018948636;1;8,66755E-06;0,000719286;0,00010777;1;2;2;2/2;2,99536;2,81096;0,10506;0,105628;0,0570661;0,0571348;24378,9;25278,6;30989,8;31344,6;45800,5;42799,1;44870;41735,3;1,745;2,2307;0,0603199;0;23,6655;999,9;26,6;32,6;13,0451;62,2381;6,83894;1;-0,126705;-0,0227751;20,2422;5,22298;11,9044;4,97195;3,273;9999;9999;9999;999,9;1,87988;1,88004;1,88215;1,87515;1,87851;1,8779;1,87513;1,88264;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,73;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;94;94,2;1,10107;2,59521;1,44531;2,13867;1,54907;2,49268;37,8437;23,9824;18;305,077;721,515;24,1599;25,5978;30;25,6856;25,6706;22,056;33,1272;0;24,1518;450;9,45292;101,417;99,9045
