SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;1745064907;17849,6;137;20250419 14:15:07;14:15:07;none;;;;1745064907;1,21E-05;0,012130183;0,059862042;299,944;117,192625;11,82720874;30,27067872;0,000546294;2,951918947;0,000546238;0,000341404;0,003991468;25,00578681;24,8534;3,151992605;30,06504065;0,956478726;3,18136515;2,19551388;-0,534941054;24,74686934;1,772045272;25,98796503;0,068286432;0,010177261;0,059862042;302,8957069;302,8312788;-0,003913017;65,89434858;0,012130183;9,460166718;9,478188485;-5,00E-08;77,42167057;30;7;1;0;53902,04916;RECT-3161-20250416-14_15_12;10307,2;1,7316;1,46;-0,186027397;0,059862042;-;-;0;0;#DIV/0!;0,5;0,021007729;0,059862042;#DIV/0!;0;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-5,375552283;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745064907;299,944;300,051;9,47749;9,46237;299,779;9,50349;400,032;100,821;0,100101;25,0089;24,8534;999,9;0;0;10045,6;0;0,221054;-0,107758;302,814;302,918;0,0158911;300,051;9,46237;0,955611;0,954008;6,2566;6,23229;0,0500092;0;0;0;6,71;0,0500092;-8,51;0,99;34,875;40,562;37,5;41,062;37,625;0;0;0;121,4000001;0;1,7316;15,23307681;-16,70307692;-3,2184;15;1745064923;14:15:23;1745046648;1745064923;30;-0,021;0;0,108;-0,026;400;9;0,45;0,15;0,046330748;-0,032251784;0,054961617;1;0,000559583;7,78E-05;2,37E-05;1;2;2;02/Feb;3,01662;2,77517;0,0769961;0,0764909;0,0616825;0,0614627;23865,1;27869,2;22656,4;27726,4;30845,6;37189,4;36318;44015,7;1,73935;2,18127;0,0759289;0;23,6061;999,9;30,8;29,5;12,6458;62,1085;13,3934;1;-0,205816;-0,112582;20,2988;5,19917;11,9501;4,94775;3,3;9999;9999;9999;223,6;1,8602;1,8608;1,86157;1,85721;1,85688;1,85793;1,85875;1,85823;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,165;-0,026;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,082429978;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;304,3;10,2;0,817871;2,54395;1,54663;2,16064;1,49658;2,45972;34,9214;24,2101;18;343,168;645,181;24,1505;24,7613;29,9999;24,7404;24,7365;16,3977;29,338;13,578;24,1426;300;9,42449;100,231;100,755
144;1745065044;17986,6;122,5;20250419 14:17:24;14:17:24;none;;;;1745065044;1,42E-05;0,014153739;0,048095473;199,941;74,51367068;7,520066266;20,17843914;0,000638367;2,952707712;0,00063829;0,000398938;0,003991468;24,98716443;24,8394;3,149359799;30,11382912;0,956997605;3,177933969;2,192362194;-0,624179909;24,10081766;1,725043707;25,20567292;0,028399837;0,01465026;0,048095473;201,9267203;201,8544727;-8,88E-05;65,87875713;0,014153739;9,461688048;9,482760545;-5,12E-06;77,41505536;31;8;1;0;53928,47641;RECT-3162-20250416-14_17_29;10316,5;3,4596;3,7;0,064972973;0,048095473;-;-;0;0;#DIV/0!;0,5;0,021007729;0,048095473;#DIV/0!;-8,93E-13;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;15,39101498;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745065044;199,941;199,988;9,48255;9,46078;199,718;9,50802;399,945;100,822;0,0999677;24,9908;24,8394;999,9;0;0;10050;0;0,221054;-0,0467072;201,855;201,898;0,0217791;199,988;9,46078;0,95605;0,953854;6,26327;6,22994;0,0500092;0;0;0;-5,2;0,0500092;-0,96;1,67;34,5;38,875;36,687;38,625;36,75;0;0;0;136;0;3,4596;-28,57153842;-0,900769294;-3,5768;15;1745064923;14:15:23;1745046648;1745064923;30;-0,021;0;0,108;-0,026;400;9;0,45;0,15;0,030923099;0,034072342;0,020307864;1;0,000705796;0,000588967;0,000161562;1;2;2;02/Feb;3,01652;2,77508;0,0545231;0,054176;0,0617035;0,0614533;24444,3;28541,8;22654,8;27725,7;30842,2;37188,3;36315,5;44014,7;1,73855;2,1808;0,0749081;0;23,6088;999,9;30,9;29,5;12,6876;61,8785;13,6538;1;-0,204535;-0,118322;20,2965;5,19887;11,9501;4,9477;3,3;9999;9999;9999;223,6;1,8602;1,86081;1,86157;1,85722;1,85693;1,85794;1,85869;1,85823;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,223;-0,0255;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,082740774;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;306,6;2;0,599365;2,55493;1,54663;2,16064;1,49658;2,34375;34,9214;24,2013;18;342,891;644,949;24,0671;24,7759;30,0001;24,755;24,7489;12,0079;29,6117;13,578;24,0742;200;9,42449;100,224;100,753
145;1745065167;18109,1;122,5;20250419 14:19:26;14:19:26;none;;;;1745065167;1,54E-05;0,015374195;-0,121821104;100,186;373,3427299;37,6800074;10,11137735;0,000692316;2,953110585;0,000692226;0,000432649;0,003991468;24,99234944;24,841;3,149660594;29,99961178;0,953680534;3,17897625;2,19598006;-0,678001994;24,7250176;1,769543366;25,82055044;-0,136137439;0,014851796;-0,121821104;100,9463646;101,1315455;-0,000102484;65,87875713;0,015374195;9,426551368;9,449387818;1,25E-06;77,41505536;30;8;1;0;53939,387;RECT-3163-20250416-14_19_31;10304,5;2,071153846;3,7;0,44022869;-0,121821104;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,121821104;#DIV/0!;2,68E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;2,271546635;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745065167;100,186;99,984;9,4493;9,42723;99,9022;9,47532;399,949;100,826;0,100051;24,9963;24,841;999,9;0;0;10051,9;0;0,221054;0,201683;101,141;100,936;0,0220699;99,984;9,42723;0,95273;0,950505;6,21286;6,17899;0,0500092;0;0;0;15,16;0,0500092;-7,08;1,66;34,375;39,562;36,812;39,437;37;0;0;0;121,6000001;0;2,071153846;28,11316258;-12,62495766;-4,719230769;15;1745064923;14:15:23;1745046648;1745064923;30;-0,021;0;0,108;-0,026;400;9;0,45;0,15;-0,126616641;0,09090053;0,019599137;1;0,000735698;-0,000221208;4,00E-05;1;2;2;02/Feb;3,01652;2,77518;0,0287321;0,0285339;0,0615386;0,0612869;25111,5;29313,9;22655;27724;30847,6;37192,3;36316,1;44012,4;1,73945;2,18;0,0754297;0;23,6019;999,9;30,9;29,5;12,6869;62,1885;13,6218;1;-0,203727;-0,350359;20,2981;5,19812;11,9503;4,94775;3,3;9999;9999;9999;223,7;1,8602;1,86081;1,86157;1,85725;1,85691;1,85792;1,85869;1,85823;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,284;-0,026;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,082740774;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;308,6;4,1;0,372314;2,57324;1,54663;2,16064;1,49658;2,37671;34,9444;24,2013;18;343,356;644,443;24,4066;24,7863;30;24,7653;24,7607;7,47796;29,9126;13,578;24,4064;100;9,40327;100,226;100,747
146;1745065289;18231,6;122,5;20250419 14:21:29;14:21:29;none;;;;1745065289;1,32E-05;0,013187426;-0,093691524;50,131;295,8752978;29,86274263;5,059730102;0,000595213;2,948900778;0,000595146;0,000371972;0,003991468;24,99471018;24,827;3,14702949;30,07082118;0,956046858;3,179317426;2,190982632;-0,581565471;27,20167284;1,949454455;28,57355329;-0,09715387;0,013034653;-0,093691524;50,48010614;50,62068788;0,000186215;65,87875713;0,013187426;9,452987249;9,472562485;1,48E-06;77,41505536;30;7;1;0;53815,73432;RECT-3164-20250416-14_21_34;10308,5;6,952;3,1;-1,242580645;-0,093691524;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,093691524;#DIV/0!;-2,23E-13;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-0,804776739;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745065289;50,131;49,9863;9,47236;9,453;49,8174;9,49799;400,14;100,83;0,100165;24,9981;24,827;999,9;0;0;10027,5;0;0,221054;0,144707;50,6104;50,4633;0,0193586;49,9863;9,453;0,955094;0,953142;6,24877;6,21913;0,0500092;0;0;0;20,7;0,0500092;-9,66;0,65;35,062;40,937;37,687;41,562;37,812;0;0;0;121,7;0;6,952;8,113076572;-8,989999696;-7,0244;15;1745064923;14:15:23;1745046648;1745064923;30;-0,021;0;0,108;-0,026;400;9;0,45;0,15;-0,081733191;0,003070748;0,008559494;1;0,000586156;1,14E-05;1,85E-05;1;2;2;02/Feb;3,01674;2,77508;0,0145666;0,0145047;0,0616543;0,061416;25477;29736,9;22654,2;27723,5;30842,6;37185,9;36315,3;44011,6;1,7391;2,1795;0,076022;0;23,5781;999,9;31;29,5;12,7292;62,3085;13,3494;1;-0,202904;-0,158881;20,2985;5,19767;11,9501;4,9472;3,3;9999;9999;9999;223,7;1,8602;1,8608;1,86158;1,85719;1,85686;1,85792;1,85869;1,85825;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,314;-0,0256;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,082740774;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;310,7;6,1;0,258789;2,58423;1,54663;2,16064;1,49658;2,46948;34,9444;24,2013;18;343,25;644,148;24,1843;24,7967;30,0001;24,7744;24,7696;5,21071;29,9126;13,578;24,1837;50;9,41763;100,223;100,746
147;1745065412;18354,1;122,5;20250419 14:23:31;14:23:31;none;;;;1745065412;1,50E-05;0,015035619;-0,168638774;-1,23082;390,0050174;39,36393244;-0,124228954;0,000677787;2,950918593;0,000677701;0,000423571;0,003991468;24,97233423;24,8339;3,148326008;30,06274643;0,954542895;3,175168632;2,193783114;-0,663070779;22,63849607;1,621194688;23,60061145;-0,147137011;0,014567866;-0,168638774;-1,492973014;-1,240809152;0,000469251;65,87875713;0,015035619;9,434928702;9,457247939;1,98E-06;77,41505536;30;7;1;0;53878,87912;RECT-3165-20250416-14_23_37;10305,9;4,8176;2,07;-1,327342995;-0,168638774;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,168638774;#DIV/0!;-1,32E-14;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-0,753384772;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745065412;-1,23082;-1,4515;9,4573;9,43566;-1,57517;9,48319;400,095;100,832;0,0998616;24,9762;24,8339;999,9;0;0;10038,8;0;0,23487;0,220686;-1,24257;-1,46533;0,0216322;-1,4515;9,43566;0,953594;0,951412;6,22598;6,19281;0,0500092;0;0;0;-2,27;0,0500092;-6,3;0,79;34,187;38,375;36,25;37,875;36,375;0;0;0;121,6000001;0;4,8176;-24,70846144;6,81153829;-1,858;15;1745064923;14:15:23;1745046648;1745064923;30;-0,021;0;0,108;-0,026;400;9;0,45;0,15;-0,139829384;0,053368654;0,018440861;1;0,000653019;3,57E-05;2,12E-05;1;2;2;02/Feb;3,01668;2,77487;-0,000463035;-0,000423589;0,061579;0,0613297;25865,6;30187,1;22654;27722,9;30844,3;37188,2;36314,7;44010,7;1,73915;2,17937;0,0761971;0;23,582;999,9;30,9;29,5;12,6871;62,1385;13,1851;1;-0,202645;-0,207121;20,2964;5,19857;11,9501;4,94765;3,3;9999;9999;9999;223,7;1,8602;1,86081;1,86158;1,85729;1,85695;1,85795;1,85881;1,85829;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,344;-0,0259;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,082740774;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;312,7;8,1;0,0292969;4,99634;1,54663;2,16187;1,49658;2,43774;34,9904;24,2013;18;343,328;644,148;24,1625;24,8071;30,0001;24,784;24,7778;0;29,9126;13,2079;24,1789;0;9,42745;100,221;100,743
148;1745065534;18476,6;137;20250419 14:25:34;14:25:34;none;;;;1745065534;1,49E-05;0,014868508;-0,047003633;50,7978;159,2915316;16,07769427;5,127149507;0,00067022;2,943663835;0,000670136;0,000418842;0,003991468;24,99956873;24,8421;3,149867405;30,05970289;0,955995399;3,180322183;2,193872006;-0,655701225;25,59811719;1,837985389;26,78439283;-0,159820119;0,012356454;-0,047003633;51,07495881;51,28768848;-0,021127545;65,87875713;0,014868508;9,451537376;9,473614848;1,91E-06;77,41505536;31;8;1;0;53661,45943;RECT-3166-20250416-14_25_39;10304,7;1,5416;3,52;0,562045455;-0,047003633;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,047003633;#DIV/0!;2,23E-13;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;1,779215528;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745065534;50,7978;50,559;9,47163;9,45327;50,4846;9,49963;399,981;100,832;0,100511;25,0034;24,8421;999,9;0;0;9997,5;0;0,221054;0,238796;51,2837;51,0415;0,0207529;50,559;9,45327;0,955281;0,953188;6,2516;6,21982;0,0500092;0;0;0;9,51;0,0500092;-7,15;1,06;34,437;39,812;37;39,937;37,125;0;0;0;121,8000002;0;1,5416;5,237692679;-8,167692601;-2,58;15;1745065550;14:25:50;1745046648;1745065550;31;-0,021;-0,002;0,108;-0,028;400;9;0,45;0,1;-0,00251222;0,029178361;0,043165545;1;0,000649127;3,19E-05;2,45E-05;1;2;2;02/Feb;3,01655;2,77516;0,0147588;0,0146685;0,0616611;0,0614161;25471,5;29731,4;22653,8;27723;30841,9;37185,4;36314,7;44010,9;1,7381;2,17935;0,0766367;0;23,583;999,9;30,9;29,5;12,6831;62,2285;13,4776;1;-0,201651;0,0509041;20,2984;5,19857;11,9501;4,9476;3,3;9999;9999;9999;223,8;1,8602;1,86081;1,86157;1,85718;1,85684;1,85793;1,85868;1,85822;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,313;-0,028;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,082740774;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;314,8;10,2;0,2771;2,6123;1,54663;2,16064;1,49658;2,37793;35,0364;24,2013;18;342,891;644,206;24,2262;24,8092;30,0001;24,7903;24,7842;5,57889;29,9126;13,2079;24,2242;50;9,41149;100,221;100,744
149;1745065671;18613,6;122,5;20250419 14:27:51;14:27:51;none;;;;1745065671;1,00E-05;0,010039249;-0,010431279;100,135;132,8485301;13,4098337;10,10770459;0,000453022;2,955001986;0,000452983;0,000283118;0,003991468;24,99262996;24,8319;3,147950158;30,08489863;0,956329061;3,17876777;2,191621097;-0,442730881;26,01533395;1,860602665;27,43719721;0,012884835;0,01113906;-0,010431279;101,0743619;101,093297;-0,000469069;65,79990271;0,010039249;9,459430376;9,474467758;-1,55E-05;77,28793937;30;7;1;0;53995,41429;RECT-3167-20250416-14_27_56;10303,4;4,85;3,72;-0,303763441;-0,010431279;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,010431279;#DIV/0!;2,68E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-3,292035398;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745065671;100,135;100,156;9,47416;9,45761;99,8514;9,50214;400,007;100,841;0,0997759;24,9952;24,8319;999,9;0;0;10061,2;0;0,23487;-0,0212631;101,093;101,112;0,0165482;100,156;9,45761;0,955379;0,953711;6,25309;6,22776;0,0500092;0;0;0;-3,39;0,0500092;7,39;1,03;35,25;41,187;37,875;42;38;0;0;0;136;0;4,85;-9,607692352;21,5000001;-5,5584;15;1745065550;14:25:50;1745046648;1745065550;31;-0,021;-0,002;0,108;-0,028;400;9;0,45;0,1;-0,012577491;-0,022779751;0,01055002;1;0,000505139;7,05E-05;2,76E-05;1;2;2;02/Feb;3,01658;2,77498;0,0287195;0,0285823;0,0616785;0,0614421;25110;29312;22653,4;27723,7;30840,9;37185,3;36313,8;44011,6;1,73923;2,17932;0,0764355;0;23,5761;999,9;30,9;29,5;12,6824;61,8185;13,2171;1;-0,202078;-0,132857;20,2983;5,19662;11,9501;4,94735;3,3;9999;9999;9999;223,8;1,86019;1,86081;1,86157;1,85716;1,85689;1,85792;1,85871;1,85823;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,284;-0,028;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,085153797;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;317,1;2;0,377197;2,6001;1,54663;2,16064;1,49658;2,46094;35,0364;24,2101;18;343,422;644,261;24,1309;24,8155;30;24,7945;24,7903;7,58344;29,9126;13,2079;24,1348;100;9,41558;100,219;100,746
150;1745065794;18736,1;122,5;20250419 14:29:53;14:29:53;none;;;;1745065794;1,19E-05;0,01194526;0,212257017;199,755;-425,6495573;-42,96599211;20,16370417;0,000539622;2,952075354;0,000539567;0,000337234;0,003991468;24,97313471;24,8134;3,1444754;30,08142774;0,955136058;3,175168632;2,189339343;-0,526785969;25,90999224;1,85455557;27,24175331;0,189688767;0,011678472;0,212257017;201,9677801;201,6468727;-7,14E-05;65,79990271;0,01194526;9,444709962;9,462406364;6,35E-06;77,28793937;30;7;1;0;53913,02215;RECT-3168-20250416-14_29_58;10304,6;1,528461538;3,82;0,599879178;0,212257017;-;-;0;0;#DIV/0!;0,5;0,021007729;0,212257017;#DIV/0!;-1,32E-15;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;1,66700235;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745065794;199,755;200,043;9,46221;9,44486;199,531;9,49039;400,045;100,842;0,100175;24,9762;24,8134;999,9;0;0;10044,4;0;0,221054;-0,28801;201,663;201,95;0,0173473;200,043;9,44486;0,954188;0,952439;6,23502;6,20843;0,0500092;0;0;0;2,6;0,0500092;-8,97;1,53;33,937;38,187;36,062;37,75;36,312;0;0;0;121,6000001;0;1,528461538;11,85504245;-7,115213705;-1,945384615;15;1745065550;14:25:50;1745046648;1745065550;31;-0,021;-0,002;0,108;-0,028;400;9;0,45;0,1;0,193873361;-0,10881707;0,031592369;1;0,000520328;-1,07E-05;2,77E-05;1;2;2;02/Feb;3,01662;2,77523;0,0544818;0,0541921;0,0616196;0,061379;24444,2;28538,1;22653,8;27722,9;30844,1;37187,6;36314,5;44010,4;1,73923;2,17943;0,0771359;0;23,5461;999,9;30,9;29,5;12,6858;62,1286;13,3333;1;-0,201791;-0,332672;20,2978;5,19677;11,9501;4,94705;3,3;9999;9999;9999;223,9;1,8602;1,86081;1,86157;1,85719;1,85687;1,85791;1,85869;1,85823;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,224;-0,0282;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,085153797;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;319,1;4,1;0,600586;2,59033;1,54663;2,16064;1,49658;2,36328;35,0364;24,2013;18;343,436;644,393;24,3031;24,8162;30,0001;24,797;24,7944;12,0409;29,9126;13,2079;24,3143;200;9,42082;100,221;100,743
151;1745065916;18858,6;122,5;20250419 14:31:56;14:31:56;none;;;;1745065916;1,06E-05;0,010641587;0,170870395;299,72;-270,9911499;-27,3543692;30,25431472;0,000479504;2,950426561;0,000479461;0,000299667;0,003991468;25,00047043;24,8457;3,150544324;30,05131264;0,955717167;3,180284263;2,194827157;-0,469293974;25,05248499;1,794715768;26,38189825;0,186524371;0,01174047;0,170870395;302,8673429;302,6052667;0,000505819;65,79990271;0,010641587;9,451817518;9,467628061;-3,67E-07;77,28793937;30;7;1;0;53859,79698;RECT-3169-20250416-14_32_01;10300,5;2,0836;2,84;0,266338028;0,170870395;-;-;0;0;#DIV/0!;0,5;0,021007729;0,170870395;#DIV/0!;-1,32E-15;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;3,754627181;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745065916;299,72;300,005;9,46799;9,45055;299,555;9,49607;400,091;100,842;0,0999282;25,0032;24,8457;999,9;0;0;10035;0;0,221054;-0,285675;302,584;302,867;0,0174398;300,005;9,45055;0,954768;0,95301;6,24382;6,21711;0,0500092;0;0;0;4,19;0,0500092;0,7;0,38;34,687;40,25;37,187;40,5;37,375;0;0;0;121,7;0;2,0836;6,084616013;7,640768961;-3,4324;15;1745065550;14:25:50;1745046648;1745065550;31;-0,021;-0,002;0,108;-0,028;400;9;0,45;0,1;0,21313146;-0,171152798;0,041488831;1;0,000517537;-5,73E-06;3,05E-05;1;2;2;02/Feb;3,01667;2,77491;0,076952;0,0764841;0,0616479;0,061407;23862,8;27864,7;22653,3;27721,9;30842,8;37186;36313,3;44009,1;1,7395;2,17952;0,0771582;0;23,5781;999,9;30,8;29,6;12,7166;62,1886;13,2893;1;-0,201707;-0,141356;20,2988;5,19692;11,9501;4,94715;3,3;9999;9999;9999;223,9;1,8602;1,86081;1,86157;1,8572;1,85687;1,85792;1,85871;1,85822;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,165;-0,0281;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,085153797;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;321,1;6,1;0,819092;2,5708;1,54663;2,16064;1,49658;2,45728;35,0364;24,2101;18;343,57;644,476;24,1959;24,8176;30,0001;24,7986;24,7946;16,4127;29,9126;13,2079;24,196;300;9,42082;100,218;100,74
152;1745066039;18981,1;122,5;20250419 14:33:58;14:33:58;none;;;;1745066039;1,51E-05;0,015117328;0,347493452;399,483;-416,8834701;-42,08119631;40,32475201;0,000680871;2,949759723;0,000680784;0,000425498;0,003991468;24,99671173;24,8409;3,149641793;29,99244753;0,953697247;3,179791333;2,195944546;-0,666674182;25,39668315;1,819717017;26,55371746;0,342865161;0,014592357;0,347493452;403,823787;403,2919879;0,00084299;65,79990271;0,015117328;9,425363613;9,447846424;-2,91E-06;77,28793937;30;7;1;0;53840,72107;RECT-3170-20250416-14_34_04;10306,9;1,3432;2,61;0,485363985;0,347493452;-;-;0;0;#DIV/0!;0,5;0,021007729;0,347493452;#DIV/0!;-2,64E-15;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;2,060309441;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745066039;399,483;400,006;9,44794;9,42626;399,375;9,47636;400,032;100,842;0,100348;25,0006;24,8409;999,9;0;0;10031,2;0;0,221054;-0,523132;403,294;403,813;0,0216808;400,006;9,42626;0,952745;0,950559;6,21308;6,17981;0,0500092;0;0;0;-9,39;0,0500092;1,15;1,31;35,187;40,625;37,687;41,062;37,625;0;0;0;121,5;0;1,3432;-11,83538453;36,6915384;-3,128;15;1745065550;14:25:50;1745046648;1745065550;31;-0,021;-0,002;0,108;-0,028;400;9;0,45;0,1;0,35434404;-0,046104889;0,027486529;1;0,000779298;0,000217787;0,000182359;1;2;2;02/Feb;3,0166;2,77529;0,0966088;0,0960434;0,0615474;0,0612856;23354,7;27275,2;22653,1;27722,3;30846,7;37192,2;36313,5;44010;1,73915;2,1797;0,0766292;0;23,582;999,9;30,8;29,5;12,6441;62,1386;13,4936;1;-0,201425;-0,0243464;20,2964;5,19558;11,9501;4,947;3,3;9999;9999;9999;223,9;1,8602;1,86081;1,86157;1,8572;1,85687;1,85792;1,85868;1,85823;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,108;-0,0284;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,085153797;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;323,2;8,1;1,02905;2,56836;1,54663;2,15942;1,49658;2,31567;35,0364;24,2013;18;343,435;644,666;24,1357;24,8196;30,0001;24,8028;24,7985;20,6207;29,9126;12,8378;24,1047;400;9,42977;100,218;100,742
