SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1740492168,9160,20250225 15:02:48,15:02:48,none,Arabidopsis,,,-0.87,1740492168,-7.57709E-06,-0.007577086,-0.188980766,50.0716,-348.1665788,-35.2135205,5.064234824,-0.000754641,3.036410952,-0.000754745,-0.000471706,0.003989968,19.27573823,19.0691,2.214707285,54.23469452,1.216560857,2.243141346,0.998146429,0.33414949,33.50918269,2.200026311,36.04734846,-0.16667064,-0.006477725,-0.188980766,50.58610892,50.68315636,-0.000204198,66.14935225,-0.007577086,12.03213907,12.0283972,-1.51685E-07,77.18284797,42,11,1,0,55099.0755,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,-0.188980766,#DIV/0!,-8.999156073,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740492168,50.0716,49.9881,12.0285,12.0317,50.4626,12.0333,399.988,101.04,0.0998642,19.2738,19.0691,999.9,0,0,10049.4,0,0.0122315,0.0834541,50.6812,50.5969,-0.00322437,49.9881,12.0317,1.21536,1.21568,9.79099,9.79499,0.0499998,0,0,0,-0.87,0.0499998,49.36,0.63,33.75,39.875,36.625,39.812,36.625,0,0,0,9159.1,0,1.897692308,-6.35350426,1.581538467,46.35769231,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,-0.192566917,0.047997532,0.053727371,1,-0.000762876,0.000115586,8.61613E-05,1,2,2,2/2,2.9955,2.81089,0.0146597,0.0146298,0.0680018,0.0691089,26820.1,28010.6,30965,31524.6,45258.7,42623.1,44859.8,42099.1,1.80112,2.25693,-0.0405088,0,19.7398,999.9,34.1,30.6,14.8825,61.9136,8.10096,1,-0.122256,3.19052,20.2169,5.22268,11.9081,4.9718,3.273,7915,9999,9999,999.9,1.87958,1.87976,1.88187,1.87491,1.87822,1.87769,1.87478,1.88238,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-0.391,-0.0048,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,135.4,135.7,0.26001,2.6416,1.44531,2.16064,1.54907,2.47925,35.4059,24.1225,18,328.171,744.597,16.5796,25.4602,30.0001,25.5962,25.5871,5.20619,26.6363,27.9081,16.58,50,12.0475,101.37,100.648
78,1740492289,9280.5,20250225 15:04:48,15:04:48,none,Arabidopsis,,,-2.75,1740492289,-3.46435E-05,-0.034643524,0.102059791,-1.02482,45.89327966,4.641652914,-0.103650442,-0.003452067,3.03454928,-0.003454251,-0.00215871,0.003989968,19.3043851,19.0653,2.214182444,54.18198839,1.217029467,2.246188268,0.997152977,1.527779391,37.67676236,2.475392766,41.68392449,0.066947275,-0.03340268,0.102059791,-0.980198278,-1.030149818,-0.000247314,66.14935225,-0.034643524,12.0504303,12.03331399,4.21553E-07,77.18284797,42,10,1,0,55035.61063,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,0.102059791,#DIV/0!,4.860028911,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740492289,-1.02482,-0.99133,12.0331,12.0496,-0.509017,12.0379,400.009,101.04,0.100144,19.2956,19.0653,999.9,0,0,10038.1,0,0.0122315,-0.0334923,-1.0373,-1.00342,-0.0164642,-0.99133,12.0496,1.21583,1.21749,9.79674,9.81713,0.0499998,0,0,0,-2.75,0.0499998,53.73,1.59,34.312,40.937,37.312,41.375,37.312,0,0,0,9279.7,0,0.6156,-19.04307675,35.41999977,47.8516,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,0.044335698,0.184773449,0.050841723,1,-0.00148631,-0.00984884,0.001906889,1,2,2,2/2,2.99553,2.81108,-0.000148339,-0.000290947,0.0680239,0.0691897,27224.2,28435.9,30966.1,31525.7,45259.3,42620.8,44861.5,42100.6,1.80123,2.25688,-0.0387803,0,19.7075,999.9,34,30.6,14.8381,62.0636,7.76843,1,-0.123651,3.16372,20.2172,5.22253,11.9081,4.97245,3.273,7917.9,9999,9999,999.9,1.8796,1.87985,1.88187,1.87497,1.87834,1.87775,1.87485,1.88248,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-0.516,-0.0048,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,137.4,137.7,0.0305176,4.99634,1.44531,2.15942,1.54907,2.37549,35.4291,24.1138,18,328.147,744.339,16.5797,25.4431,30,25.5833,25.5721,0,26.3543,27.9081,16.58,0,12.0756,101.374,100.651
79,1740492409,9401,20250225 15:06:49,15:06:49,none,Arabidopsis,,,-6.09,1740492409,-3.61598E-05,-0.036159777,0.023265297,50.6536,60.10535078,6.079001865,5.123060174,-0.003597352,3.034846071,-0.003599723,-0.002249614,0.003989968,19.33676757,19.1039,2.219518803,54.24347136,1.220840119,2.250667386,0.998678684,1.594646154,36.6005908,2.405323859,40.60455078,-0.296938319,-0.03603056,0.023265297,51.15354117,51.28419939,-0.020725761,66.14935225,-0.036159777,12.08868529,12.07081818,4.07341E-07,77.18284797,42,11,1,0,55039.02176,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,0.023265297,#DIV/0!,1.107880146,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740492409,50.6536,50.5042,12.0709,12.0887,51.0432,12.0756,399.951,101.039,0.100113,19.3276,19.1039,999.9,0,0,10040,0,0.0122315,0.149364,51.2725,51.1222,-0.0177526,50.5042,12.0887,1.21964,1.22143,9.84343,9.86535,0.0499998,0,0,0,-6.09,0.0499998,51.06,1,34.187,39.687,36.625,39.5,36.75,0,0,0,9400.3,0,1.263846154,1.811282215,14.7206837,49.08461538,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,0.108021097,0.016440381,0.125307891,1,-0.002995386,-0.011875292,0.002269167,1,2,2,2/2,2.99547,2.81106,0.0148274,0.0147801,0.0681866,0.0693604,26815.3,28005.9,30964.7,31524.1,45249.1,42611.1,44859.2,42098.7,1.80068,2.2572,-0.036791,0,19.7131,999.9,34,30.6,14.8379,62.1437,7.90465,1,-0.122419,3.24831,20.214,5.22313,11.9081,4.9724,3.273,7921.1,9999,9999,999.9,1.87958,1.87976,1.88187,1.87488,1.87825,1.87772,1.87481,1.8824,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-0.39,-0.0047,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,139.5,139.7,0.2771,2.64893,1.44531,2.15942,1.54907,2.40234,35.4754,24.1138,18,327.888,744.605,16.5798,25.4461,30.0001,25.5791,25.5695,5.54391,26.3543,28.2789,16.58,50,12.0756,101.369,100.647
80,1740492530,9521.6,20250225 15:08:49,15:08:49,none,Arabidopsis,,,6.25,1740492530,-1.1119E-05,-0.011118981,-0.094810248,100.208,-36.93060626,-3.735052351,10.13474091,-0.001110065,3.032751942,-0.001110291,-0.000693911,0.003989968,19.28993675,19.0846,2.216849216,54.39776864,1.221229806,2.244999817,0.99561941,0.490347071,33.10909884,2.176703477,35.78013936,-0.259039196,-0.009717823,-0.094810248,101.3858857,101.4380606,-0.000610088,66.14935225,-0.011118981,12.08026083,12.07476923,-6.03944E-08,77.18284797,42,10,1,0,54979.88066,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,-0.094810248,#DIV/0!,-4.51480983,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740492530,100.208,100.078,12.075,12.0798,100.487,12.0796,400.02,101.037,0.100044,19.2871,19.0846,999.9,0,0,10027.5,0,0.0122315,0.130333,101.433,101.301,-0.00483894,100.078,12.0798,1.22002,1.22051,9.84807,9.85404,0.0499998,0,0,0,6.25,0.0499998,43,0.74,33.5,38.937,36.125,38.562,36.25,0,0,0,9520.9,0,5.6216,-0.939231177,-3.335384363,44.5656,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,-0.139548091,0.050285189,0.086540431,1,-0.001208617,0.00125993,0.000229843,1,2,2,2/2,2.99554,2.81088,0.028756,0.0288537,0.0682017,0.0693196,26435.6,27605.4,30964.1,31523.7,45247.8,42612.7,44858.5,42098.3,1.80158,2.25712,-0.0401884,0,19.7501,999.9,34,30.6,14.8374,62.1137,8.08894,1,-0.122081,3.23019,20.2161,5.22313,11.9081,4.9725,3.273,7923.9,9999,9999,999.9,1.87959,1.87977,1.88187,1.87491,1.87832,1.87772,1.87481,1.88237,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-0.279,-0.0046,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,141.5,141.7,0.374756,2.6416,1.44531,2.15942,1.54907,2.47681,35.4754,24.1225,18,328.298,744.573,16.5797,25.4581,30,25.5834,25.5721,7.50786,26.3543,28.2789,16.58,100,12.0756,101.367,100.645
81,1740492650,9642.1,20250225 15:10:50,15:10:50,none,Arabidopsis,,,0.49,1740492650,-7.51477E-06,-0.007514765,-0.500917217,200.239,-861.9396877,-87.17582323,20.25199665,-0.000750717,3.032685686,-0.00075082,-0.000469253,0.003989968,19.28972468,19.0948,2.218259735,54.48345969,1.223206883,2.245097669,0.995052852,0.331401149,31.55514308,2.074702592,33.96523679,-0.348402135,0.051830437,-0.500917217,202.4492844,202.7013455,0.000209466,66.14935225,-0.007514765,12.099747,12.09603497,4.45357E-08,77.18284797,42,10,1,0,54977.68411,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,-0.500917217,#DIV/0!,-23.85339165,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740492650,200.239,200.07,12.0943,12.0687,200.325,12.0989,400.028,101.039,0.100122,19.2878,19.0948,999.9,0,0,10026.9,0,0.0122315,0.16925,202.69,202.514,0.0255775,200.07,12.0687,1.222,1.21942,9.87229,9.84071,0.0499998,0,0,0,0.49,0.0499998,47.88,1.24,34,40.5,37,40.75,37,0,0,0,9640.9,0,0.784,-11.57615393,1.07230771,47.6784,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,-0.346614291,0.012866361,0.063673358,1,-0.002996173,0.003278037,0.000502978,1,2,2,2/2,2.99555,2.81096,0.0544812,0.054803,0.0682862,0.0692732,25735.2,26867.9,30963.8,31523.6,45243.6,42614.5,44858.3,42097.9,1.80152,2.2575,-0.0412315,0,19.7775,999.9,34,30.6,14.8381,62.1937,8.10497,1,-0.122358,3.21554,20.2164,5.22373,11.9081,4.9726,3.273,7927.1,9999,9999,999.9,1.87958,1.87979,1.88186,1.87488,1.87822,1.87766,1.87475,1.8824,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,-0.086,-0.0046,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,143.5,143.7,0.59082,2.63184,1.44531,2.15942,1.54907,2.48291,35.4986,24.1225,18,328.277,744.894,16.5803,25.4561,30,25.5834,25.57,11.8298,26.6419,28.6505,16.58,200,12.0476,101.367,100.645
82,1740492771,9762.6,20250225 15:12:50,15:12:50,none,Arabidopsis,,,2.85,1740492771,-8.81723E-06,-0.008817235,-0.464109785,300.246,-545.9709632,-55.21725393,30.36564349,-0.000875356,3.037069788,-0.000875496,-0.000547172,0.003989968,19.30745122,19.0899,2.217582035,54.11808237,1.216320777,2.247531183,1.001261258,0.388840061,35.25203923,2.314570696,37.95943995,-0.467477593,-0.007892384,-0.464109785,303.6883597,303.9130848,0.001488475,66.14935225,-0.008817235,12.03049273,12.02613636,-8.13095E-08,77.18284797,42,11,1,0,55114.08051,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,-0.464109785,#DIV/0!,-22.10064275,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740492771,300.246,300.011,12.0266,12.0305,300.175,12.0315,399.87,101.036,0.0998802,19.3052,19.0899,999.9,0,0,10053.8,0,0.0122315,0.23465,303.901,303.665,-0.00386238,300.011,12.0305,1.21512,1.21551,9.78814,9.79293,0.0499998,0,0,0,2.85,0.0499998,48.24,1.03,34.562,41.375,37.625,42,37.562,0,0,0,9761.5,0,2.858076923,-4.294359054,21.68034197,46.44115385,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,-0.405743831,-0.260070611,0.141114059,1,-0.000895956,-0.000164944,0.00018707,1,2,2,2/2,2.99537,2.81095,0.0768199,0.0772987,0.0679943,0.0691048,25127.3,26229,30963.6,31523.9,45257.7,42623,44858.1,42098.5,1.80093,2.25752,-0.0411831,0,19.7718,999.9,33.9,30.6,14.7946,61.9837,7.90064,1,-0.122391,3.22661,20.2162,5.22343,11.9081,4.97235,3.273,7930,9999,9999,999.9,1.87958,1.87974,1.88186,1.87485,1.87823,1.87763,1.87476,1.88236,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,0.071,-0.0049,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,145.5,145.7,0.802002,2.61963,1.44531,2.1582,1.54907,2.38403,35.4754,24.1225,18,327.996,744.856,16.5798,25.4538,30.0002,25.5791,25.5657,16.0684,26.6419,28.6505,16.58,300,12.0497,101.366,100.646
83,1740492891,9883.1,20250225 15:14:51,15:14:51,none,Arabidopsis,,,7.26,1740492891,-5.32873E-05,-0.053287337,-0.321240869,400.148,297.8961811,30.12802034,40.4693576,-0.005313255,3.034698051,-0.005318429,-0.003323553,0.003989968,19.31659991,19.0875,2.217250166,54.34033016,1.221156201,2.24723736,0.996093965,2.349971581,35.27359187,2.317742288,39.94529571,-0.289278615,-0.052045769,-0.321240869,404.8867117,405.0552121,-0.000868683,66.14935225,-0.053287337,12.10054152,12.07422517,4.07016E-07,77.18284797,42,10,1,0,55038.84886,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,-0.321240869,#DIV/0!,-15.2973066,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740492891,400.148,399.993,12.0744,12.1001,399.953,12.0791,400.135,101.036,0.0999737,19.3031,19.0875,999.9,0,0,10039.4,0,0.0122315,0.155609,405.039,404.892,-0.0256472,399.993,12.1001,1.21995,1.22254,9.84725,9.87891,0.0499998,0,0,0,7.26,0.0499998,51.98,0.71,33.312,38.062,35.437,37.437,35.812,0,0,0,9882.1,0,3.3196,11.87076914,-3.914615339,46.9572,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,-0.365736382,-0.020669067,0.127807044,1,-0.005186356,-0.006632705,0.001741806,1,2,2,2/2,2.99567,2.81092,0.0963692,0.0969927,0.0682002,0.0694093,24595.6,25669.2,30963.6,31523.5,45248.1,42608.6,44858.4,42097.9,1.80158,2.25785,-0.0408143,0,19.7633,999.9,33.9,30.6,14.7942,62.0937,8.15305,1,-0.122942,3.22287,20.2146,5.22238,11.9081,4.97225,3.273,7933.2,9999,9999,999.9,1.87958,1.87973,1.88187,1.87489,1.87821,1.87767,1.87479,1.88242,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,0.195,-0.0047,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,147.5,147.7,1.00586,2.60742,1.44531,2.15942,1.54907,2.46216,35.4986,24.1225,18,328.253,745.101,16.5798,25.4481,30.0001,25.5748,25.5615,20.1398,26.3673,29.0256,16.58,400,12.0758,101.367,100.645
84,1740493012,10003.6,20250225 15:16:51,15:16:51,none,Arabidopsis,,,-12.28,1740493012,-1.87807E-05,-0.018780661,-0.404462001,500.208,150.4841511,15.21906519,50.58803937,-0.00187783,3.033214266,-0.001878477,-0.00117399,0.003989968,19.28177501,19.0798,2.216185714,54.47768655,1.222255042,2.243588373,0.993930673,0.828227159,32.24745488,2.119570814,35.19924283,-0.361971144,-0.016198973,-0.404462001,506.1000348,506.3059333,-0.000179428,66.14935225,-0.018780661,12.09444516,12.08516993,3.0216E-08,77.18284797,42,10,1,0,54996.43845,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,-0.404462001,#DIV/0!,-19.26024939,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740493012,500.208,500.023,12.0855,12.0935,499.917,12.0901,400.08,101.034,0.100007,19.277,19.0798,999.9,0,0,10030.6,0,0.0122315,0.184387,506.327,506.144,-0.00802994,500.023,12.0935,1.22105,1.22186,9.86066,9.87057,0.0499998,0,0,0,-12.28,0.0499998,58.65,1.84,33.75,39.875,36.625,39.875,36.687,0,0,0,10002.7,0,1.216538462,14.42905939,0.155213903,47.91538462,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,-0.407060906,0.354925046,0.132576516,1,-0.001797631,0.000752701,0.000199268,1,2,2,2/2,2.99561,2.81087,0.113834,0.114555,0.0682476,0.0693804,24120.8,25170.7,30963.9,31523.8,45245.9,42611,44858.4,42098.9,1.8017,2.2584,-0.0425838,0,19.7849,999.9,33.9,30.7,14.8809,62.1538,7.97676,1,-0.123122,3.21069,20.2167,5.22298,11.9081,4.9723,3.273,7936.1,9999,9999,999.9,1.87958,1.87973,1.88187,1.87493,1.87826,1.87763,1.87475,1.88241,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,0.291,-0.0046,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,149.5,149.7,1.20239,2.59766,1.44531,2.15942,1.54907,2.45728,35.4986,24.1225,18,328.275,745.55,16.5796,25.442,30.0001,25.5683,25.5567,24.0587,26.3673,29.0256,16.58,500,12.0586,101.367,100.647
85,1740493132,10124.1,20250225 15:18:52,15:18:52,none,Arabidopsis,,,5.84,1740493132,-1.14263E-05,-0.011426319,-0.705101254,600.356,-390.9877454,-39.54178907,60.71584237,-0.00113974,3.035884612,-0.001139978,-0.000712465,0.003989968,19.29441169,19.0873,2.217222512,54.3622635,1.220767114,2.245614946,0.996455398,0.503900683,33.42153881,2.195057048,36.12448651,-0.698185183,-0.00627533,-0.705101254,607.3349038,607.6924848,-0.000101507,66.14935225,-0.011426319,12.07652955,12.07088601,-1.29515E-07,77.18284797,42,11,1,0,55078.79259,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,-0.705101254,#DIV/0!,-33.57651881,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740493132,600.356,600.005,12.0709,12.074,599.996,12.0755,399.973,101.033,0.100065,19.2915,19.0873,999.9,0,0,10046.9,0,0.0122315,0.351562,607.692,607.338,-0.0030899,600.005,12.074,1.21955,1.21986,9.84239,9.84621,0.0499998,0,0,0,5.84,0.0499998,44.45,1.32,34.312,41,37.312,41.5,37.312,0,0,0,10123.3,0,3.7008,-6.318461457,2.315384432,45.8448,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,-0.588190934,-0.17972646,0.151900501,1,-0.000908986,0.000184086,0.000192247,1,2,2,2/2,2.99549,2.81107,0.129695,0.130479,0.0681854,0.0692954,23689.8,24719.3,30964.3,31524.9,45249.4,42615.8,44858.8,42099.7,1.80175,2.25882,-0.0430197,0,19.7996,999.9,33.9,30.7,14.8808,62.1738,7.94872,1,-0.124423,3.20586,20.2168,5.22238,11.9081,4.97185,3.273,7939.3,9999,9999,999.9,1.87958,1.87973,1.88187,1.87488,1.87826,1.87763,1.87477,1.88238,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,0.36,-0.0046,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,151.5,151.7,1.39282,2.59521,1.44531,2.15942,1.55029,2.45972,35.4754,24.1225,18,328.251,745.834,16.5798,25.4303,30,25.5598,25.5487,27.8563,26.3673,29.0256,16.58,600,12.0585,101.368,100.649
86,1740493253,10244.6,20250225 15:20:52,15:20:52,none,Arabidopsis,,,-1.42,1740493253,-8.86549E-06,-0.00886549,-1.031582233,500.4,-1364.84094,-138.0306581,50.60702626,-0.00088148,3.032686434,-0.000881623,-0.000551001,0.003989968,19.30966648,19.0884,2.217374611,54.17039595,1.217663304,2.247839033,0.999711307,0.39096809,35.80610384,2.354355812,38.55541771,-0.811029942,-0.006073638,-1.031582233,506.1107431,506.5230061,0.015976051,66.14935225,-0.00886549,12.04472312,12.04034406,7.66103E-09,77.18284797,42,10,1,0,54973.88598,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,0.020999832,-1.031582233,#DIV/0!,-49.12335648,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,205,290,1.42,245,10126.2,1.21,0.21,300,23.9,3.425775101,2.028220428,-2.247386861,1.779338412,0.053903383,-0.008365275,290,1.85,615,10122.7,1.21,0.64,,,,,,,,,,,,,,0.0499998,0.020999832,0.41999832,0.079799681,2,0.5,0: Broadleaf,2,TRUE,1740493253,500.4,499.993,12.0402,12.0432,500.11,12.0449,400.034,101.033,0.100146,19.3074,19.0884,999.9,0,0,10027.5,0,0.0122315,0.40744,506.499,506.088,-0.00304794,499.993,12.0432,1.21646,1.21676,9.80447,9.80825,0.0499998,0,0,0,-1.42,0.0499998,46.18,1.11,33.937,39.125,36.187,38.812,36.437,0,0,0,10243.9,0,3.796153846,-23.36205116,10.47794858,45.32769231,15,1740484042,12:47:21,1740484042,1740484029,10,-0.115,0.001,-0.275,-0.005,103,12,0.21,0.12,-0.726341065,0.067069705,0.095565953,1,-0.000664066,0.000477993,0.000263992,1,2,2,2/2,2.99556,2.81099,0.113868,0.114553,0.0680546,0.0691625,24119.8,25171.4,30963.7,31524.6,45255,42621.6,44858.1,42099.6,1.80217,2.25837,-0.0407621,0,19.7633,999.9,33.8,30.7,14.8365,62.1438,8.06891,1,-0.124794,3.20139,20.215,5.22253,11.9081,4.97175,3.273,7942.2,9999,9999,999.9,1.87958,1.87973,1.88187,1.87488,1.87827,1.87764,1.87475,1.88238,0,0,0,0,00000000,iiiiiiii,off,off,off,off,0,100,100,0.29,-0.0047,-0.514502286,0.002558256,-2.21319E-06,6.31374E-10,-0.094608299,0.013029575,-0.000675773,1.77017E-05,15,2137,3,20,153.5,153.7,1.20117,2.57202,1.44531,2.1582,1.54907,2.45728,35.4754,24.1225,18,328.413,745.323,16.5799,25.426,30.0001,25.5555,25.5423,24.0503,26.3673,29.0256,16.58,500,12.0585,101.366,100.648
